Contains(e1,e2)	<e1> Panama </e1>'s capital and largest city is <e2> Panama City </e2>, whose metropolitan area is home to nearly half the country's 4 million inhabitants.
Contains(e1,e2)	<e1>Australia</e1> has six states — <e2>New South Wales</e2> (NSW), Queensland (QLD), South Australia (SA), Tasmania (TAS), Victoria (VIC) and Western Australia (WA) — and three mainland territories—the Australian Capital Territory (ACT), the Northern Territory (NT), and the Jervis Bay Territory (JBT).
Contains(e1,e2)	<e1> Afro-Eurasia </e1> (also Afroeurasia, Eurafrasia or the Old World) is a landmass comprising the continents of <e2> Africa </e2>, Asia, and Europe.
Contains(e1,e2)	<e1>California</e1> is one of the most geographically diverse states in the union and is often geographically bisected into two regions, Southern California, comprising the ten southernmost counties, and <e2> Northern California </e2>, comprising the 48 northernmost counties.
Contains(e1,e2)	The motorway starts in <e1>Paris</e1> at the <e2> Porte d'Auteuil </e2>, a former gate of the Paris walls, and ends at Mondeville's Mondeville 2 (Porte de Paris) exchange junction on the Boulevard Périphérique (Caen). 
Contains(e1,e2)	Arequipa is the sixth largest department in <e1> Peru </e1>, after <e2> Puno </e2>, Cuzco, Madre de Dios, Ucayali, and Loreto
Contains(e1,e2)	At its most inclusive, in the <e1> United States </e1> the Great Lakes megalopolis region cuts a wide swath from the twin cities of <e2> Minneapolis–Saint Paul</e2> in Minnesota in the west, south to St. Louis and Louisville, Kentucky, and east to Rochester, New York; in Canada, it continues northeasterly to Quebec City.
Contains(e1,e2)	The capital of <e1> Arequipa </e1>, also called <e2> Arequipa </e2>, is Peru's second-largest city.
Contains(e1,e2)	In Canada, the western edge of the <e1> Rockies </e1> is formed by the huge <e2> Rocky Mountain Trench </e2>, which runs the length of British Columbia from its beginning as the Kechika Valley on the south bank of the Liard River, to the middle Lake Koocanusa valley in northwestern Montana.
Contains(e1,e2)	The seat of government and executive capital of <e1> Bolivia </e1> is <e2> La Paz </e2>, while the constitutional capital is Sucre.
Contains(e1,e2)	Central ranges of the <e1> Rockies </e1> include the <e2> La Sal Range </e2> along the Utah-Colorado border, the Abajo Mountains and Henry Mountains of Southeastern Utah, the Uinta Range of Utah and Wyoming, and the Teton Range of Wyoming and Idaho.
Contains(e1,e2)	The South Fork (200 mi/320 km) of the Kuskokwim River rises in the southwestern end of the Alaska Range west of Mount Gerdine and flows north-northwest through the mountains, past Nikolai, receiving other streams that descend from the <e1> Alaska Range </e1> northwest of <e2> Denali </e2>. 
Contains(e1,e2)	The Arizona Sun Corridor, shortened Sun Corridor, is a megaregion, or megapolitan area, in the southern area of the <e1> U.S. </e1> state of <e2> Arizona </e2>.
Contains(e1,e2)	<e1> Maryland </e1>, Missouri and Nevada are each composed entirely of counties, except that each also has exactly one independent city: <e2> Baltimore </e2>, St. Louis, and Carson City, respectively.
Contains(e1,e2)	<e1>Australia</e1> has six states — New South Wales (NSW), <e2>Queensland</e2> (QLD), South Australia (SA), Tasmania (TAS), Victoria (VIC) and Western Australia (WA) — and three mainland territories—the Australian Capital Territory (ACT), the Northern Territory (NT), and the Jervis Bay Territory (JBT).
Contains(e1,e2)	Thailand, officially the Kingdom of Thailand and historically known as Siam, is a country in <e1> Southeast Asia </e1> on the <e2> Indochinese Peninsula </e2>.
Crosses(e1,e2)	The <e1> Okanagan Highway </e1> is named for the <e2> Okanagan </e2> region of British Columbia, through which it largely passes.
Crosses(e1,e2)	The oldest part of the <e1> A 81 </e1> between the <e2> Weinsberg </e2> intersection (A 6) near Heilbronn and Dreieck Leonberg (A 8) near Stuttgart was finished in the years 1938 to 1940. 
Crosses(e1,e2)	Around 120 km (75 mi) from Paris, between the towns of Amiens and Saint-Quentin and near the Aire de service d'Assevillers (the largest motorway plaza in Europe), the <e1>A1</e1> crosses over the <e2>A29</e2>.
Crosses(e1,e2)	<e1>National Highway 26</e1> (NH 26), (previously National Highway 43), is a National Highway in India, that connects <e2>Bargarh</e2> in Odisha and passes through Odisha to connect with Rajapulova in Vizianagaram district of Andhra Pradesh.
Crosses(e1,e2)	The Huron River flows through <e1> Ypsilanti </e1> with Ford Lake on the southern edge of the city. <e2> Paint Creek </e2> also runs through the city. The Border-to-Border Trail runs through the city.
Crosses(e1,e2)	Along the way between <e1> Allahabad </e1> and Malda, West Bengal, the <e2> Ganges </e2> river passes the towns of Chunar, Mirzapur, Varanasi, Ghazipur, Ara, Patna, Chapra, Hajipur, Mokama, Begusarai, Munger, Sahibganj, Rajmahal, Bhagalpur, Ballia, Buxar, Simaria, Sultanganj, and Farakka.
Crosses(e1,e2)	<e1> Interstate 94 </e1> and Amtrak rail run roughly parallel from Chicago to <e2> Minneapolis-St. Paul </e2> by way of Milwaukee and Madison, Wisconsin.
Crosses(e1,e2)	<e1> Alaska Route 2 </e1> is a state highway in the central and east-central portions of the U.S. state of Alaska. It runs from Manley Hot Springs to the Canada-United States border, passing through <e2> Fairbanks </e2> and Delta Junction.
Crosses(e1,e2)	The <e1> Alaska Highway </e1> (French: Route de l'Alaska; also known as the Alaskan Highway, Alaska-Canadian Highway, or ALCAN Highway) was constructed during World War II to connect the contiguous United States to Alaska across <e2> Canada </e2>.
Crosses(e1,e2)	<e1> Interstate 96 </e1> serves traffic between the Detroit and Grand Rapids metro areas. The route passes through Lansing on the way and extends to <e2> Muskegon </e2> to the northwest of Grand Rapids.
Crosses(e1,e2)	The <e1> Kaladan River </e1> , also known as the Beino, Bawinu and Kolodyne, is a river in eastern Mizoram State of <e2> India </e2>, and in Chin State and Rakhine State of western Myanmar.
Crosses(e1,e2)	The <e1> Purari </e1> (also known as Puraari) is a river that originates in the south central highlands especially in Kandep District of <e2> Enga Province </e2> of Papua New Guinea, flowing 630 kilometres (391 mi)[5] through Gulf Province to the Gulf of Papua.
Crosses(e1,e2)	After passing through De Beque Canyon, the <e1> Colorado River </e1> emerges from the Rockies into the Grand Valley, a major farming and ranching region where it meets one of its largest tributaries, the Gunnison River, at <e2> Grand Junction </e2>.
Crosses(e1,e2)	<e1> I-90 </e1> travels across New York by roughly following the historic Erie Canal and traverses <e2> Massachusetts </e2>, reaching its eastern terminus at Massachusetts Route 1A near Logan International Airport in Boston.
Crosses(e1,e2)	<e1>National Highway 26</e1> (NH 26), (previously National Highway 43), is a National Highway in India, that connects Bargarh in Odisha and passes through Odisha to connect with Rajapulova in Vizianagaram district of <e2>Andhra Pradesh</e2>.
Crosses(e1,e2)	The <e1> Purari </e1> (also known as Puraari) is a river that originates in the south central highlands especially in Kandep District of Enga Province of Papua New Guinea, flowing 630 kilometres (391 mi)[5] through <e2> Gulf Province </e2> to the Gulf of Papua.
Disjoint(e1,e2)	Rising in the <e1> Saint Cyr Range </e1> of the Pelly Mountains in southeastern Yukon, the Liard River flows 1,115 km (693 mi) southeast through British Columbia, marking the northern end of the <e2> Rocky Mountains </e2> and then curving northeast back into Yukon and Northwest Territories, draining into the Mackenzie River at Fort Simpson, Northwest Territories.
Disjoint(e1,e2)	Rising in the Saint Cyr Range of the Pelly Mountains in southeastern <e1> Yukon </e1>, the Liard River flows 1,115 km (693 mi) southeast through British Columbia, marking the northern end of the Rocky Mountains and then curving northeast back into Yukon and Northwest Territories, draining into the Mackenzie River at <e2> Fort Simpson </e2>, Northwest Territories.
Disjoint(e1,e2)	Highway 97 connects several major cities in BC Interior, including <e1> Kelowna </e1>, <e2> Kamloops </e2>, Prince George, and Dawson Creek.
Disjoint(e1,e2)	The 236 county equivalents include 100 equivalents in the territories (such as those in <e1> Puerto Rico </e1>) outside the 50 states and the <e2> District of Columbia </e2>.
Disjoint(e1,e2)	From its traditional source of <e1> Lake Itasca </e1> in northern Minnesota, the Mississippi River flows generally south for 2,340 miles (3,766 km)[16] to the Mississippi River Delta in the <e2> Gulf of Mexico </e2>, in Louisiana, southeastern United States.
Disjoint(e1,e2)	The river also forms the <e1> New River Lagoon </e1>, the largest body of fresh water in Belize, just east of the <e2> Maya temples of Lamanai </e2>.
Disjoint(e1,e2)	The oldest part of the A 81 between the Weinsberg intersection (A 6) near <e1>Heilbronn</e1> and Dreieck Leonberg (A 8) near <e2>Stuttgart</e2> was finished in the years 1938 to 1940. 
