Contains(e1,e2)	<e1> Panama </e1>'s capital and largest city is <e2> Panama City </e2>, whose metropolitan area is home to nearly half the country's 4 million inhabitants.
Contains(e1,e2)	<e1>Australia</e1> has six states — <e2>New South Wales</e2> (NSW), Queensland (QLD), South Australia (SA), Tasmania (TAS), Victoria (VIC) and Western Australia (WA) — and three mainland territories—the Australian Capital Territory (ACT), the Northern Territory (NT), and the Jervis Bay Territory (JBT).
Contains(e1,e2)	<e1> Afro-Eurasia </e1> (also Afroeurasia, Eurafrasia or the Old World) is a landmass comprising the continents of <e2> Africa </e2>, Asia, and Europe.
Contains(e1,e2)	<e1>California</e1> is one of the most geographically diverse states in the union and is often geographically bisected into two regions, Southern California, comprising the ten southernmost counties, and <e2> Northern California </e2>, comprising the 48 northernmost counties.
Contains(e1,e2)	The motorway starts in <e1>Paris</e1> at the <e2> Porte d'Auteuil </e2>, a former gate of the Paris walls, and ends at Mondeville's Mondeville 2 (Porte de Paris) exchange junction on the Boulevard Périphérique (Caen). 
Contains(e1,e2)	Arequipa is the sixth largest department in <e1> Peru </e1>, after <e2> Puno </e2>, Cuzco, Madre de Dios, Ucayali, and Loreto
Contains(e1,e2)	At its most inclusive, in the <e1> United States </e1> the Great Lakes megalopolis region cuts a wide swath from the twin cities of <e2> Minneapolis–Saint Paul</e2> in Minnesota in the west, south to St. Louis and Louisville, Kentucky, and east to Rochester, New York; in Canada, it continues northeasterly to Quebec City.
Contains(e1,e2)	The capital of <e1> Arequipa </e1>, also called <e2> Arequipa </e2>, is Peru's second-largest city.
Crosses(e1,e2)	The <e1> Okanagan Highway </e1> is named for the <e2> Okanagan </e2> region of British Columbia, through which it largely passes.
Crosses(e1,e2)	The oldest part of the <e1> A 81 </e1> between the <e2> Weinsberg </e2> intersection (A 6) near Heilbronn and Dreieck Leonberg (A 8) near Stuttgart was finished in the years 1938 to 1940. 
Crosses(e1,e2)	Around 120 km (75 mi) from Paris, between the towns of Amiens and Saint-Quentin and near the Aire de service d'Assevillers (the largest motorway plaza in Europe), the <e1>A1</e1> crosses over the <e2>A29</e2>.
Crosses(e1,e2)	<e1>National Highway 26</e1> (NH 26), (previously National Highway 43), is a National Highway in India, that connects <e2>Bargarh</e2> in Odisha and passes through Odisha to connect with Rajapulova in Vizianagaram district of Andhra Pradesh.
Crosses(e1,e2)	The Huron River flows through <e1> Ypsilanti </e1> with Ford Lake on the southern edge of the city. <e2> Paint Creek </e2> also runs through the city. The Border-to-Border Trail runs through the city.
Crosses(e1,e2)	Along the way between <e1> Allahabad </e1> and Malda, West Bengal, the <e2> Ganges </e2> river passes the towns of Chunar, Mirzapur, Varanasi, Ghazipur, Ara, Patna, Chapra, Hajipur, Mokama, Begusarai, Munger, Sahibganj, Rajmahal, Bhagalpur, Ballia, Buxar, Simaria, Sultanganj, and Farakka.
Crosses(e1,e2)	<e1> Interstate 94 </e1> and Amtrak rail run roughly parallel from Chicago to <e2> Minneapolis-St. Paul </e2> by way of Milwaukee and Madison, Wisconsin.
Crosses(e1,e2)	<e1> Alaska Route 2 </e1> is a state highway in the central and east-central portions of the U.S. state of Alaska. It runs from Manley Hot Springs to the Canada-United States border, passing through <e2> Fairbanks </e2> and Delta Junction.
Disjoint(e1,e2)	Rising in the <e1> Saint Cyr Range </e1> of the Pelly Mountains in southeastern Yukon, the Liard River flows 1,115 km (693 mi) southeast through British Columbia, marking the northern end of the <e2> Rocky Mountains </e2> and then curving northeast back into Yukon and Northwest Territories, draining into the Mackenzie River at Fort Simpson, Northwest Territories.
Disjoint(e1,e2)	Rising in the Saint Cyr Range of the Pelly Mountains in southeastern <e1> Yukon </e1>, the Liard River flows 1,115 km (693 mi) southeast through British Columbia, marking the northern end of the Rocky Mountains and then curving northeast back into Yukon and Northwest Territories, draining into the Mackenzie River at <e2> Fort Simpson </e2>, Northwest Territories.
Disjoint(e1,e2)	Highway 97 connects several major cities in BC Interior, including <e1> Kelowna </e1>, <e2> Kamloops </e2>, Prince George, and Dawson Creek.
Disjoint(e1,e2)	The 236 county equivalents include 100 equivalents in the territories (such as those in <e1> Puerto Rico </e1>) outside the 50 states and the <e2> District of Columbia </e2>.
Disjoint(e1,e2)	From its traditional source of <e1> Lake Itasca </e1> in northern Minnesota, the Mississippi River flows generally south for 2,340 miles (3,766 km)[16] to the Mississippi River Delta in the <e2> Gulf of Mexico </e2>, in Louisiana, southeastern United States.
Disjoint(e1,e2)	The river also forms the <e1> New River Lagoon </e1>, the largest body of fresh water in Belize, just east of the <e2> Maya temples of Lamanai </e2>.
Disjoint(e1,e2)	The oldest part of the A 81 between the Weinsberg intersection (A 6) near <e1>Heilbronn</e1> and Dreieck Leonberg (A 8) near <e2>Stuttgart</e2> was finished in the years 1938 to 1940. 
Disjoint(e1,e2)	Central ranges of the Rockies include the La Sal Range along the Utah-Colorado border, the <e1> Abajo Mountains </e1> and Henry Mountains of Southeastern Utah, the Uinta Range of Utah and Wyoming, and the Teton Range of <e2> Wyoming </e2> and Idaho.
Equals(e1,e2)	<e1> Saint Petersburg </e1>, formerly known as <e2> Petrograd </e2> (1914–1924) and later Leningrad (1924–1991), is the second-largest city in Russia.
Equals(e1,e2)	Edo, also romanized as Jedo, <e1> Yedo </e1> or <e2> Yeddo </e2>, is the former name of Tokyo.
Equals(e1,e2)	Edo, also romanized as Jedo, <e1> Yedo </e1> or Yeddo, is the former name of <e2> Tokyo </e2>.
Equals(e1,e2)	<e1> Edo </e1>, also romanized as Jedo, Yedo or Yeddo, is the former name of <e2> Tokyo </e2>.
Equals(e1,e2)	Australia has six states — New South Wales (NSW), Queensland (QLD), South Australia (SA), Tasmania (TAS), Victoria (VIC) and Western Australia (WA) — and three mainland territories—the Australian Capital Territory (ACT), the <e1>Northern Territory</e1> (<e2>NT</e2>), and the Jervis Bay Territory (JBT).
Equals(e1,e2)	<e1> Mount Issa </e1> or <e2> Djebel Aïssa </e2> is a 2,236 m high mountain in western Algeria, thus the 4th highest in Algeria.
Equals(e1,e2)	The <e1>A4 Autoroute</e1>, also known as <e2>autoroute de l'Est</e2> (English: Motorway of the East), is a French autoroute that travels 482 km (300 mi) between the cities of Paris and Strasbourg. 
Equals(e1,e2)	<e1>National Highway 26</e1> (NH 26), (previously <e2>National Highway 43</e2>), is a National Highway in India, that connects Bargarh in Odisha and passes through Odisha to connect with Rajapulova in Vizianagaram district of Andhra Pradesh.
Overlaps(e1,e2)	<e1> Lake Malawi </e1>, also known as Lake Nyasa in <e2> Tanzania </e2> and Lago Niassa in Mozambique, is an African Great Lake and the southernmost lake in the East African Rift system, located between Malawi, Mozambique and Tanzani.
Overlaps(e1,e2)	Texas has also dammed the river at the Red Bluff Dam in the western part of that state to form the <e1> Red Bluff Reservoir </e1>. The portion of the reservoir that extends into <e2> New Mexico </e2> forms the lowest point in that state.
Overlaps(e1,e2)	At its most inclusive, in the United States the <e1> Great Lakes megalopolis </e1> region cuts a wide swath from the twin cities of Minneapolis–Saint Paul in <e2> Minnesota </e2> in the west, south to St. Louis and Louisville, Kentucky, and east to Rochester, New York; in Canada, it continues northeasterly to Quebec City.
Overlaps(e1,e2)	The <e1> Carpathian Mountains </e1> range stretches from the far eastern Czech Republic (3%) and Austria (1%) in the northwest through Slovakia (21%), Poland (10%), Ukraine (10%), <e2> Romania </e2> (50%) to Serbia (5%) in the south.
Overlaps(e1,e2)	The <e1> Ural Mountains </e1> or simply the Urals, is a mountain range in Asia that runs north-south mostly through <e2> Russia </e2>, from the coast of the Arctic Ocean to the river Ural and northwestern Kazakhstan.
Overlaps(e1,e2)	The <e1> Cascade Range </e1> or Cascades is a major mountain range of western North America, extending from southern British Columbia through Washington and Oregon to Northern <e2> California </e2>.
Overlaps(e1,e2)	The <e1> Arizona Sun Corridor </e1> is made up of all of Maricopa, Pinal and Pima counties, along with parts of Yavapai, <e2> Santa Cruz </e2> and Cochise counties.
Overlaps(e1,e2)	The Cascade Range or <e1> Cascades </e1> is a major mountain range of western North America, extending from southern British Columbia through Washington and <e2> Oregon </e2> to Northern California.
